comment,comment_type
Kenneth Samuel Wuest believes that the Biblical Christian term referenced people who did not acknowledge who?,0
In what city did the term Christians start?,0
"When Peter endorsed the term, the term Christian was used instead of what other term?",0
"What is one of the first mentions of the term Christian in a non-religious work, referring to a tribe of Christians?",0
Which non-religious piece of literature had the term Christian in it towards the end of the first century?,0
Christians were said to be the scapegoat of who?,0
"In Acts 24, what is another word that Christians are called?",0
What was Jesus called since he was from Nazareth?,0
What is another Hebrew term for Nazarenes?,0
Wha still calls Christians Notzrim?,0
"While Christianity is ultimately one belief, a wide range of what is found among the different denominations and sects?",0
Who states that Christian believers agree that Jesus has a unique significance? ,0
Who wrote The Case Against Christianity?,0
How many historical Christian creeds did Martin write about?,0
What do Christians believe is the way to salvation?,0
What are the three creeds Martin studied?,0
Judaism does not believe that Jesus is the what?,0
What village did Jesus come from?,0
Where was the Galilean village?,0
Where is Nazareth located?,0
What does Masīḥī mean?,0
When did the term Nasara become used more in modern times?,0
What happened in July 2014?,0
What was spray pained on the properties of Christians who left the area?,0
Which term is in reference to people from a Christian culture?,0
Which term is indicative of people who place their faith in Jesus?,0
What description is used for Western people who do not follow the Muslim faith?,0
What is the Arabic term when referring to Christians in a political sense?,0
"Ṣalībī comes from the word ṣalīb, which means what?",0
What does Ṣalībī mean?,0
What does Alfranj mean?,0
What is the most common Persian word for Christian?,0
What is the Syriac word for Nazarene?,0
What does tars mean?,0
What is the Middle Persion word for Christian?,0
"Which word has been connected to Saint Thomas Christians of Kerala, India?",0
What do followers of Jesus call themselves in the Indian subcontinent?,0
What do the people in the Indian subcontinent call Jesus?,0
What term did the Malays use for the Portuguese Serani?,0
What does the term refer to now? ,0
What is the Chinese word for Christian?,0
What does 基督徒 (pinyin: jīdū tú) mean?,0
What was the original pronunciation of Jīdū?,0
What did the two characters read in Vietnamese? ,0
What Japanese term was used in reference to Roman Catholics?,0
When was the term kirishitan used by the Japanese?,0
Who banned Roman Catholicism in Japan?,0
How are Christians referenced today in Japan?,0
What is the Korean word for Christian?,0
Which term referred to Jesus himself?,0
What is the modern term for Sino-Korean Kidok?,0
What was the region of Eastern Europe called in 1 AD?,0
What was the first state in this region to adopt Christianity? ,0
When did Armenia adopt Christianity?,0
When did Georgia adopt Christianity? ,0
What nearly was known as the original 'Christian faith'?,0
How long have Christians made up nearly 1/3rd of the population?,0
Which Christian denomination has the most members?,0
How many people today are Roman Catholics?,0
More people belong to what religion than any other in the Western world?,0
Which religion will have the most followers by the year 2050 if trends continue?,0
"On average, how many children do Christians have?",0
How many Muslims converted to Christianity according to a 2015 poll?,0
"In addition to conversion, what other reason is given for the trend in Christianity's followers?",0
What denomination of Christianity had the highest percentage of Nobel Prize winners between 1901 and 1972 in America?,0
"What was the first name of Sony Music Entertainment, Inc?",0
In what year was it renamed Columbia Recording Corporation?,0
In what year was it known as CBS Records?,0
"In what year did it land the name, Sony Music Entertainment?",0
What company is the only group larger than Sony Music Entertainment?,0
In what year did SME merge with another company?,0
What was the name of the other company that SME merged with?,0
What did the company call themselves after the  merger?,0
In what year did Sony BMG Music Entertainment go back to being called SME?,0
In what year did ARC form?,0
In what year did Columbia Phonography Company form?,0
In what year did ARC take over Columbia Phonography Company?,0
Who bought out ARC?,0
In what year was ARC bought?,0
What did CBS call ARC after buying it?,0
Who was the head of CBS at the time?,0
Who convinced Paley to buy ARC?,0
In what year was Epic Records created?,0
What company created Epic Records?,0
Who was one of the creators of the National Academy of Recording Arts and Sciences?,0
What did Conkling later go on to lead?,0
What type of music was Date Records known for?,0
In what year was Mercury Records (US) bought out?,0
Who acquired Mercury Records (US)?,0
What is the name of CBS' Mexican record label?,0
What 4 areas of the country did Columbia Records have manufacturers in?,0
What lable was bought by CBS in the UK?,0
CBS began thinking of a name change to their record label in what year?,0
"Date Records gave rise to the group ""Peaches and Herb"" in what year?",0
Date Records released what major success in 1969?,0
What place on the charts did Date Records' big success land on?,0
"Despite the success, in what year did Date Records cease to exist?",0
Who ran CBS-Columbia Group starting in 1966?,0
In what year did CBS and Sony come together?,0
In what year did CDs come to the American market?,0
In what year was Clive Davis let go at CBS Records Group?,0
How many people signed a petition to boycott Sony Music in 2016?,0
What search engine company giant has Sony sent requests to regarding content on a website?,0
What website does Sony have complaints against?,0
In what year did Sony pull out of the Greek market?,0
What label for the Greek market were artists on under the Sony umbrella?,0
In what year did Sony shut down their offices in the Philippines?,0
What famous music producer became CEO of Epic Records?,0
Who joined the CEO of Epic Records in becoming the CEO of Sony Music?,0
